year,region,harvest,anomaly,Latitude,Longitude
1750,Bordeaux,25.0,0.31,45.18,-0.75
1751,Bordeaux,36.0,-0.91,45.18,-0.75
1752,Bordeaux,33.5,0.14,45.18,-0.75
1753,Bordeaux,27.8,-0.89,45.18,-0.75
1754,Bordeaux,43.4,-0.87,45.18,-0.75
1755,Bordeaux,25.8,-0.83,45.18,-0.75
1756,Bordeaux,37.0,-0.29,45.18,-0.75
1757,Bordeaux,31.0,0.05,45.18,-0.75
1758,Bordeaux,39.0,-0.74,45.18,-0.75
1759,Bordeaux,23.0,0.32,45.18,-0.75
1760,Bordeaux,20.0,-0.21,45.18,-0.75
1761,Bordeaux,20.0,0.65,45.18,-0.75
1762,Bordeaux,18.0,0.12,45.18,-0.75
1763,Bordeaux,34.0,-0.15,45.18,-0.75
1764,Bordeaux,24.0,0.4,45.18,-0.75
1765,Bordeaux,32.0,-0.03,45.18,-0.75
1766,Bordeaux,35.0,0.24,45.18,-0.75
1767,Bordeaux,32.5,-0.43,45.18,-0.75
1768,Bordeaux,27.0,-0.53,45.18,-0.75
1769,Bordeaux,28.0,-0.32,45.18,-0.75
1770,Bordeaux,42.0,-0.18,45.18,-0.75
1771,Bordeaux,25.0,-1.02,45.18,-0.75
1772,Bordeaux,22.0,-0.26,45.18,-0.75
1773,Bordeaux,36.5,0.83,45.18,-0.75
1774,Bordeaux,28.0,-0.59,45.18,-0.75
1775,Bordeaux,25.0,0.9,45.18,-0.75
1776,Bordeaux,33.0,-0.25,45.18,-0.75
1777,Bordeaux,38.0,-0.62,45.18,-0.75
1778,Bordeaux,29.0,-0.1,45.18,-0.75
1779,Bordeaux,27.0,1.08,45.18,-0.75
1780,Bordeaux,26.0,-0.59,45.18,-0.75
1781,Bordeaux,21.0,0.38,45.18,-0.75
1782,Bordeaux,27.0,-1.24,45.18,-0.75
1783,Bordeaux,19.0,0.01,45.18,-0.75
1784,Bordeaux,20.0,-1.76,45.18,-0.75
1785,Bordeaux,15.0,-1.68,45.18,-0.75
1786,Bordeaux,22.0,-1.7,45.18,-0.75
1787,Bordeaux,34.0,-0.31,45.18,-0.75
1788,Bordeaux,11.5,-1.08,45.18,-0.75
1789,Bordeaux,37.0,-0.39,45.18,-0.75
1790,Bordeaux,23.0,-0.24,45.18,-0.75
1791,Bordeaux,26.0,0.31,45.18,-0.75
1792,Bordeaux,28.0,-0.43,45.18,-0.75
1795,Bordeaux,26.3,-0.71,45.18,-0.75
1796,Bordeaux,31.3,0.02,45.18,-0.75
1797,Bordeaux,29.8,0.52,45.18,-0.75
1798,Bordeaux,26.8,0.16,45.18,-0.75
1799,Bordeaux,27.8,-1.85,45.18,-0.75
1800,Bordeaux,23.8,-0.47,45.18,-0.75
1801,Bordeaux,14.3,0.19,45.18,-0.75
1802,Bordeaux,22.0,-0.3,45.18,-0.75
1803,Bordeaux,25.2,-0.92,45.18,-0.75
1804,Bordeaux,14.2,-0.35,45.18,-0.75
1805,Bordeaux,22.2,-1.38,45.18,-0.75
1806,Bordeaux,20.2,-0.28,45.18,-0.75
1807,Bordeaux,11.3,-0.66,45.18,-0.75
1808,Bordeaux,13.0,-1.15,45.18,-0.75
1809,Bordeaux,28.7,-1.32,45.18,-0.75
1810,Bordeaux,19.3,-1.26,45.18,-0.75
1811,Bordeaux,13.2,0.1,45.18,-0.75
1812,Bordeaux,21.3,-1.77,45.18,-0.75
1813,Bordeaux,34.2,-0.54,45.18,-0.75
1814,Bordeaux,29.2,-1.66,45.18,-0.75
1815,Bordeaux,25.2,-0.7,45.18,-0.75
1816,Bordeaux,57.2,-1.54,45.18,-0.75
1817,Bordeaux,33.2,-0.48,45.18,-0.75
1818,Bordeaux,16.2,0.17,45.18,-0.75
1819,Bordeaux,21.2,-0.01,45.18,-0.75
1820,Bordeaux,27.2,-0.97,45.18,-0.75
1821,Bordeaux,33.2,-0.27,45.18,-0.75
1822,Bordeaux,-5.8,0.78,45.18,-0.75
1823,Bordeaux,36.6,-0.66,45.18,-0.75
1824,Bordeaux,33.6,0.07,45.18,-0.75
1825,Bordeaux,9.7,-0.07,45.18,-0.75
1826,Bordeaux,18.5,0.51,45.18,-0.75
1827,Bordeaux,18.5,-0.09,45.18,-0.75
1828,Bordeaux,15.3,-0.12,45.18,-0.75
1829,Bordeaux,25.3,-1.85,45.18,-0.75
1830,Bordeaux,15.6,-0.6,45.18,-0.75
1831,Bordeaux,13.4,-0.12,45.18,-0.75
1832,Bordeaux,20.5,-0.76,45.18,-0.75
1833,Bordeaux,20.7,-0.28,45.18,-0.75
1834,Bordeaux,9.0,0.51,45.18,-0.75
1835,Bordeaux,24.0,-0.55,45.18,-0.75
1836,Bordeaux,23.8,-0.57,45.18,-0.75
1837,Bordeaux,25.8,-0.94,45.18,-0.75
1838,Bordeaux,29.3,-1.75,45.18,-0.75
1839,Bordeaux,26.3,-0.69,45.18,-0.75
1840,Bordeaux,18.6,-1.02,45.18,-0.75
1841,Bordeaux,19.3,-0.32,45.18,-0.75
1842,Bordeaux,21.8,-0.27,45.18,-0.75
1843,Bordeaux,36.3,-0.19,45.18,-0.75
1844,Bordeaux,14.8,-1.2,45.18,-0.75
1845,Bordeaux,38.1,-1.25,45.18,-0.75
1846,Bordeaux,14.3,0.26,45.18,-0.75
1847,Bordeaux,25.3,-0.61,45.18,-0.75
1848,Bordeaux,19.8,-0.38,45.18,-0.75
1849,Bordeaux,21.0,-0.71,45.18,-0.75
1850,Bordeaux,29.2,-0.72,45.18,-0.75
1851,Bordeaux,26.9,-0.34,45.18,-0.75
1852,Bordeaux,24.3,-0.08,45.18,-0.75
1853,Bordeaux,39.2,-1.0,45.18,-0.75
1854,Bordeaux,35.0,-0.24,45.18,-0.75
1855,Bordeaux,36.8,-1.43,45.18,-0.75
1856,Bordeaux,29.9,-0.9,45.18,-0.75
1857,Bordeaux,19.0,0.23,45.18,-0.75
1858,Bordeaux,20.0,-0.2,45.18,-0.75
1859,Bordeaux,22.0,0.48,45.18,-0.75
1860,Bordeaux,28.0,-0.99,45.18,-0.75
1861,Bordeaux,21.8,-0.24,45.18,-0.75
1862,Bordeaux,19.0,-0.51,45.18,-0.75
1863,Bordeaux,23.1,0.6,45.18,-0.75
1864,Bordeaux,17.2,-1.22,45.18,-0.75
1865,Bordeaux,6.2,-0.15,45.18,-0.75
1866,Bordeaux,20.8,-0.08,45.18,-0.75
1867,Bordeaux,18.3,-0.96,45.18,-0.75
1868,Bordeaux,6.4,0.55,45.18,-0.75
1869,Bordeaux,14.9,-0.17,45.18,-0.75
1870,Bordeaux,10.2,-0.93,45.18,-0.75
1871,Bordeaux,22.2,-1.47,45.18,-0.75
1872,Bordeaux,25.8,0.52,45.18,-0.75
1873,Bordeaux,22.8,0.06,45.18,-0.75
1874,Bordeaux,15.0,-0.22,45.18,-0.75
1875,Bordeaux,23.2,-1.02,45.18,-0.75
1876,Bordeaux,29.0,-0.55,45.18,-0.75
1877,Bordeaux,26.0,-0.56,45.18,-0.75
1878,Bordeaux,24.0,-0.24,45.18,-0.75
1879,Bordeaux,44.2,-1.52,45.18,-0.75
1880,Bordeaux,22.6,-0.26,45.18,-0.75
1881,Bordeaux,21.1,-1.06,45.18,-0.75
1882,Bordeaux,25.1,-0.07,45.18,-0.75
1883,Bordeaux,29.6,-0.61,45.18,-0.75
1884,Bordeaux,25.1,-0.22,45.18,-0.75
1885,Bordeaux,26.1,-0.73,45.18,-0.75
1886,Bordeaux,24.6,-0.44,45.18,-0.75
1887,Bordeaux,24.6,-0.93,45.18,-0.75
1888,Bordeaux,32.1,-1.59,45.18,-0.75
1889,Bordeaux,35.6,-0.87,45.18,-0.75
1890,Bordeaux,31.1,-0.69,45.18,-0.75
1891,Bordeaux,34.6,-0.78,45.18,-0.75
1892,Bordeaux,17.6,-0.9,45.18,-0.75
1893,Bordeaux,-12.4,-0.5,45.18,-0.75
1894,Bordeaux,28.1,-0.07,45.18,-0.75
1895,Bordeaux,21.1,-0.74,45.18,-0.75
1896,Bordeaux,16.1,-0.49,45.18,-0.75
1897,Bordeaux,15.6,-0.08,45.18,-0.75
1898,Bordeaux,20.1,0.2,45.18,-0.75
1899,Bordeaux,21.1,-0.14,45.18,-0.75
1900,Bordeaux,18.1,-0.08,45.18,-0.75
1901,Bordeaux,10.6,-0.53,45.18,-0.75
1902,Bordeaux,20.6,-1.11,45.18,-0.75
1903,Bordeaux,22.1,-0.1,45.18,-0.75
1904,Bordeaux,15.1,-0.16,45.18,-0.75
1905,Bordeaux,13.6,-0.35,45.18,-0.75
1906,Bordeaux,11.6,-0.01,45.18,-0.75
1907,Bordeaux,22.1,-0.58,45.18,-0.75
1908,Bordeaux,14.1,-0.7,45.18,-0.75
1909,Bordeaux,22.1,-1.07,45.18,-0.75
1910,Bordeaux,36.4,-0.14,45.18,-0.75
1911,Bordeaux,14.4,0.38,45.18,-0.75
1912,Bordeaux,19.4,-0.54,45.18,-0.75
1913,Bordeaux,22.9,0.06,45.18,-0.75
1914,Bordeaux,19.1,0.08,45.18,-0.75
1915,Bordeaux,19.1,-0.78,45.18,-0.75
1916,Bordeaux,24.1,-0.2,45.18,-0.75
1917,Bordeaux,16.1,-0.95,45.18,-0.75
1918,Bordeaux,22.1,-0.14,45.18,-0.75
1919,Bordeaux,19.1,-0.99,45.18,-0.75
1920,Bordeaux,18.9,0.39,45.18,-0.75
1921,Bordeaux,13.1,0.6,45.18,-0.75
1922,Bordeaux,10.9,-0.93,45.18,-0.75
1923,Bordeaux,26.1,-0.49,45.18,-0.75
1924,Bordeaux,15.9,-0.52,45.18,-0.75
1925,Bordeaux,28.9,-0.31,45.18,-0.75
1926,Bordeaux,23.4,0.07,45.18,-0.75
1927,Bordeaux,19.4,-0.28,45.18,-0.75
1928,Bordeaux,17.4,-0.04,45.18,-0.75
1929,Bordeaux,22.1,-0.67,45.18,-0.75
1930,Bordeaux,26.4,0.4,45.18,-0.75
1931,Bordeaux,20.1,-0.67,45.18,-0.75
1932,Bordeaux,39.9,0.02,45.18,-0.75
1933,Bordeaux,20.1,-0.41,45.18,-0.75
1934,Bordeaux,16.1,0.92,45.18,-0.75
1935,Bordeaux,24.1,0.02,45.18,-0.75
1936,Bordeaux,31.1,0.1,45.18,-0.75
1937,Bordeaux,19.1,0.28,45.18,-0.75
1938,Bordeaux,24.7,0.45,45.18,-0.75
1939,Bordeaux,26.2,-0.01,45.18,-0.75
1940,Bordeaux,24.4,-1.24,45.18,-0.75
1941,Bordeaux,24.9,-1.03,45.18,-0.75
1942,Bordeaux,21.1,-0.8,45.18,-0.75
1943,Bordeaux,14.7,0.65,45.18,-0.75
1944,Bordeaux,20.9,0.01,45.18,-0.75
1945,Bordeaux,8.9,0.56,45.18,-0.75
1946,Bordeaux,29.8,-0.03,45.18,-0.75
1947,Bordeaux,13.1,0.32,45.18,-0.75
1948,Bordeaux,20.8,0.58,45.18,-0.75
1949,Bordeaux,26.1,0.88,45.18,-0.75
1950,Bordeaux,17.1,0.31,45.18,-0.75
1951,Bordeaux,34.1,0.09,45.18,-0.75
1952,Bordeaux,16.1,-0.18,45.18,-0.75
1953,Bordeaux,28.8,0.31,45.18,-0.75
1954,Bordeaux,35.4,-0.48,45.18,-0.75
1955,Bordeaux,25.1,-0.22,45.18,-0.75
1956,Bordeaux,39.2,-1.19,45.18,-0.75
1957,Bordeaux,29.1,0.17,45.18,-0.75
1958,Bordeaux,35.4,-0.14,45.18,-0.75
1959,Bordeaux,20.6,0.54,45.18,-0.75
1960,Bordeaux,13.4,-0.02,45.18,-0.75
1961,Bordeaux,14.6,0.67,45.18,-0.75
1962,Bordeaux,30.7,-0.67,45.18,-0.75
1963,Bordeaux,33.1,-0.81,45.18,-0.75
1964,Bordeaux,25.1,-0.08,45.18,-0.75
1965,Bordeaux,30.6,-0.69,45.18,-0.75
1966,Bordeaux,22.5,-0.04,45.18,-0.75
1967,Bordeaux,22.2,0.22,45.18,-0.75
1968,Bordeaux,24.3,-0.2,45.18,-0.75
1969,Bordeaux,23.5,-0.38,45.18,-0.75
1970,Bordeaux,26.5,-0.32,45.18,-0.75
1971,Bordeaux,26.6,-0.08,45.18,-0.75
1972,Bordeaux,36.1,-0.25,45.18,-0.75
1973,Bordeaux,24.9,-0.01,45.18,-0.75
1974,Bordeaux,26.6,0.14,45.18,-0.75
1975,Bordeaux,24.1,0.39,45.18,-0.75
1976,Bordeaux,11.7,-0.08,45.18,-0.75
1977,Bordeaux,34.4,0.07,45.18,-0.75
1978,Bordeaux,35.2,-0.46,45.18,-0.75
1979,Bordeaux,29.7,-0.28,45.18,-0.75
1980,Bordeaux,34.7,-0.46,45.18,-0.75
1981,Bordeaux,24.2,-0.05,45.18,-0.75
1982,Bordeaux,14.7,0.51,45.18,-0.75
1983,Bordeaux,27.2,0.64,45.18,-0.75
1984,Bordeaux,27.2,-0.1,45.18,-0.75
1985,Bordeaux,23.7,-0.43,45.18,-0.75
1986,Bordeaux,27.7,-0.1,45.18,-0.75
1987,Bordeaux,28.7,-0.26,45.18,-0.75
1988,Bordeaux,27.2,0.67,45.18,-0.75
1989,Bordeaux,1.2,1.18,45.18,-0.75
1990,Bordeaux,9.2,1.22,45.18,-0.75
1991,Bordeaux,25.7,0.21,45.18,-0.75
1992,Bordeaux,19.7,0.89,45.18,-0.75
1993,Bordeaux,17.2,0.26,45.18,-0.75
1994,Bordeaux,13.2,1.32,45.18,-0.75
1995,Bordeaux,13.2,0.87,45.18,-0.75
1996,Bordeaux,17.7,-0.22,45.18,-0.75
1997,Bordeaux,12.7,0.98,45.18,-0.75
1998,Bordeaux,15.7,0.76,45.18,-0.75
1999,Bordeaux,4.2,1.09,45.18,-0.75
2000,Bordeaux,15.7,1.21,45.18,-0.75
2001,Bordeaux,18.7,0.95,45.18,-0.75
2002,Bordeaux,26.7,1.22,45.18,-0.75
2003,Bordeaux,-4.3,1.28,45.18,-0.75
2004,Bordeaux,11.1,0.79,45.18,-0.75
2005,Bordeaux,-4.9,0.75,45.18,-0.75
2006,Bordeaux,16.1,1.29,45.18,-0.75
1655,Burgundy,23.0,-0.13,47.32,5.04
1656,Burgundy,26.0,0.0,47.32,5.04
1657,Burgundy,22.0,0.18,47.32,5.04
1658,Burgundy,29.0,-0.14,47.32,5.04
1659,Burgundy,10.0,-0.21,47.32,5.04
1660,Burgundy,8.0,-0.05,47.32,5.04
1661,Burgundy,12.0,0.45,47.32,5.04
1662,Burgundy,22.0,0.13,47.32,5.04
1663,Burgundy,38.0,-0.44,47.32,5.04
1664,Burgundy,19.0,-0.52,47.32,5.04
1665,Burgundy,15.0,-0.73,47.32,5.04
1666,Burgundy,10.0,0.03,47.32,5.04
1667,Burgundy,28.0,-0.65,47.32,5.04
1668,Burgundy,19.0,0.07,47.32,5.04
1669,Burgundy,13.0,-0.3,47.32,5.04
1670,Burgundy,22.0,-0.41,47.32,5.04
1671,Burgundy,16.0,-0.21,47.32,5.04
1672,Burgundy,28.0,-0.69,47.32,5.04
1673,Burgundy,35.0,-1.13,47.32,5.04
1674,Burgundy,20.0,-1.39,47.32,5.04
1675,Burgundy,44.0,-1.63,47.32,5.04
1676,Burgundy,10.0,-0.67,47.32,5.04
1677,Burgundy,27.0,-0.73,47.32,5.04
1678,Burgundy,20.0,-1.06,47.32,5.04
1679,Burgundy,26.0,-0.75,47.32,5.04
1680,Burgundy,10.0,-0.62,47.32,5.04
1681,Burgundy,9.0,-0.76,47.32,5.04
1682,Burgundy,28.0,-0.46,47.32,5.04
1683,Burgundy,13.0,-1.02,47.32,5.04
1684,Burgundy,4.0,-1.56,47.32,5.04
1685,Burgundy,12.0,-0.35,47.32,5.04
1686,Burgundy,4.0,0.64,47.32,5.04
1687,Burgundy,29.0,-0.52,47.32,5.04
1688,Burgundy,27.0,-1.65,47.32,5.04
1689,Burgundy,29.4,-0.95,47.32,5.04
1690,Burgundy,13.9,-0.57,47.32,5.04
1691,Burgundy,24.4,-1.34,47.32,5.04
1692,Burgundy,35.4,-1.78,47.32,5.04
1693,Burgundy,29.4,-1.04,47.32,5.04
1694,Burgundy,26.4,-1.84,47.32,5.04
1695,Burgundy,22.4,-2.22,47.32,5.04
1696,Burgundy,16.9,-0.99,47.32,5.04
1697,Burgundy,26.4,-1.46,47.32,5.04
1698,Burgundy,38.9,-1.84,47.32,5.04
1699,Burgundy,17.4,-0.68,47.32,5.04
1700,Burgundy,31.6,-0.91,47.32,5.04
1701,Burgundy,25.6,-0.76,47.32,5.04
1702,Burgundy,19.6,-1.4,47.32,5.04
1703,Burgundy,25.6,-1.21,47.32,5.04
1704,Burgundy,15.0,-0.44,47.32,5.04
1705,Burgundy,28.6,-0.76,47.32,5.04
1706,Burgundy,7.0,-1.04,47.32,5.04
1707,Burgundy,22.6,-1.3,47.32,5.04
1708,Burgundy,24.6,-1.51,47.32,5.04
1709,Burgundy,31.6,-2.13,47.32,5.04
1710,Burgundy,20.6,-0.02,47.32,5.04
1711,Burgundy,26.6,-0.09,47.32,5.04
1712,Burgundy,28.1,-0.37,47.32,5.04
1713,Burgundy,34.5,-0.87,47.32,5.04
1714,Burgundy,29.6,-0.07,47.32,5.04
1715,Burgundy,27.6,-0.07,47.32,5.04
1716,Burgundy,32.0,-1.13,47.32,5.04
1717,Burgundy,25.0,-0.47,47.32,5.04
1718,Burgundy,3.3,-0.22,47.32,5.04
1719,Burgundy,-0.5,-0.02,47.32,5.04
1720,Burgundy,28.3,-0.41,47.32,5.04
1721,Burgundy,32.0,-0.6,47.32,5.04
1722,Burgundy,23.3,0.79,47.32,5.04
1723,Burgundy,17.6,1.46,47.32,5.04
1724,Burgundy,22.4,-0.2,47.32,5.04
1725,Burgundy,42.0,-0.15,47.32,5.04
1726,Burgundy,11.1,-0.06,47.32,5.04
1727,Burgundy,11.3,0.79,47.32,5.04
1728,Burgundy,15.3,-0.31,47.32,5.04
1729,Burgundy,31.6,-0.45,47.32,5.04
1730,Burgundy,29.3,0.33,47.32,5.04
1731,Burgundy,22.1,-0.26,47.32,5.04
1732,Burgundy,20.6,-0.33,47.32,5.04
1733,Burgundy,28.0,0.61,47.32,5.04
1734,Burgundy,17.4,0.28,47.32,5.04
1735,Burgundy,39.1,0.46,47.32,5.04
1736,Burgundy,20.1,0.35,47.32,5.04
1737,Burgundy,19.4,0.32,47.32,5.04
1738,Burgundy,31.3,0.49,47.32,5.04
1739,Burgundy,26.2,-0.79,47.32,5.04
1740,Burgundy,49.1,-2.47,47.32,5.04
1741,Burgundy,27.3,-0.19,47.32,5.04
1742,Burgundy,33.0,-1.27,47.32,5.04
1743,Burgundy,27.0,0.52,47.32,5.04
1744,Burgundy,32.0,-0.59,47.32,5.04
1745,Burgundy,30.1,-0.78,47.32,5.04
1746,Burgundy,27.9,-0.67,47.32,5.04
1747,Burgundy,33.3,-0.18,47.32,5.04
1748,Burgundy,27.0,-0.36,47.32,5.04
1749,Burgundy,30.3,-0.13,47.32,5.04
1750,Burgundy,25.5,0.31,47.32,5.04
1751,Burgundy,37.0,-0.91,47.32,5.04
1752,Burgundy,30.0,0.14,47.32,5.04
1753,Burgundy,21.0,-0.89,47.32,5.04
1754,Burgundy,32.0,-0.87,47.32,5.04
1755,Burgundy,18.0,-0.83,47.32,5.04
1756,Burgundy,35.3,-0.29,47.32,5.04
1757,Burgundy,27.4,0.05,47.32,5.04
1758,Burgundy,26.3,-0.74,47.32,5.04
1759,Burgundy,25.3,0.32,47.32,5.04
1760,Burgundy,17.0,-0.21,47.32,5.04
1761,Burgundy,16.0,0.65,47.32,5.04
1762,Burgundy,17.0,0.12,47.32,5.04
1763,Burgundy,37.0,-0.15,47.32,5.04
1764,Burgundy,14.0,0.4,47.32,5.04
1765,Burgundy,25.6,-0.03,47.32,5.04
1766,Burgundy,28.6,0.24,47.32,5.04
1767,Burgundy,37.0,-0.43,47.32,5.04
1768,Burgundy,29.0,-0.53,47.32,5.04
1769,Burgundy,29.0,-0.32,47.32,5.04
1770,Burgundy,38.5,-0.18,47.32,5.04
1771,Burgundy,27.5,-1.02,47.32,5.04
1772,Burgundy,26.0,-0.26,47.32,5.04
1773,Burgundy,29.0,0.83,47.32,5.04
1774,Burgundy,24.0,-0.59,47.32,5.04
1775,Burgundy,27.0,0.9,47.32,5.04
1776,Burgundy,31.5,-0.25,47.32,5.04
1777,Burgundy,32.5,-0.62,47.32,5.04
1778,Burgundy,25.4,-0.1,47.32,5.04
1779,Burgundy,24.6,1.08,47.32,5.04
1780,Burgundy,20.6,-0.59,47.32,5.04
1781,Burgundy,12.0,0.38,47.32,5.04
1782,Burgundy,32.0,-1.24,47.32,5.04
1783,Burgundy,20.1,0.01,47.32,5.04
1784,Burgundy,19.4,-1.76,47.32,5.04
1785,Burgundy,24.4,-1.68,47.32,5.04
1786,Burgundy,27.8,-1.7,47.32,5.04
1787,Burgundy,35.0,-0.31,47.32,5.04
1788,Burgundy,18.6,-1.08,47.32,5.04
1789,Burgundy,38.1,-0.39,47.32,5.04
1790,Burgundy,28.8,-0.24,47.32,5.04
1791,Burgundy,20.4,0.31,47.32,5.04
1792,Burgundy,34.4,-0.43,47.32,5.04
1793,Burgundy,24.5,0.13,47.32,5.04
1794,Burgundy,15.6,0.74,47.32,5.04
1795,Burgundy,28.5,-0.71,47.32,5.04
1796,Burgundy,37.6,0.02,47.32,5.04
1797,Burgundy,41.3,0.52,47.32,5.04
1798,Burgundy,17.6,0.16,47.32,5.04
1799,Burgundy,41.5,-1.85,47.32,5.04
1800,Burgundy,26.8,-0.47,47.32,5.04
1801,Burgundy,29.3,0.19,47.32,5.04
1802,Burgundy,26.3,-0.3,47.32,5.04
1803,Burgundy,30.3,-0.92,47.32,5.04
1804,Burgundy,30.5,-0.35,47.32,5.04
1805,Burgundy,48.9,-1.38,47.32,5.04
1806,Burgundy,29.6,-0.28,47.32,5.04
1807,Burgundy,25.3,-0.66,47.32,5.04
1808,Burgundy,30.0,-1.15,47.32,5.04
1809,Burgundy,47.3,-1.32,47.32,5.04
1810,Burgundy,33.0,-1.26,47.32,5.04
1811,Burgundy,15.5,0.1,47.32,5.04
1812,Burgundy,40.0,-1.77,47.32,5.04
1813,Burgundy,42.3,-0.54,47.32,5.04
1814,Burgundy,37.8,-1.66,47.32,5.04
1815,Burgundy,23.6,-0.7,47.32,5.04
1816,Burgundy,51.5,-1.54,47.32,5.04
1817,Burgundy,43.6,-0.48,47.32,5.04
1818,Burgundy,26.6,0.17,47.32,5.04
1819,Burgundy,27.6,-0.01,47.32,5.04
1820,Burgundy,42.3,-0.97,47.32,5.04
1821,Burgundy,48.5,-0.27,47.32,5.04
1822,Burgundy,4.0,0.78,47.32,5.04
1823,Burgundy,45.0,-0.66,47.32,5.04
1824,Burgundy,43.6,0.07,47.32,5.04
1825,Burgundy,21.0,-0.07,47.32,5.04
1826,Burgundy,33.4,0.51,47.32,5.04
1827,Burgundy,30.0,-0.09,47.32,5.04
1828,Burgundy,34.4,-0.12,47.32,5.04
1829,Burgundy,43.3,-1.85,47.32,5.04
1830,Burgundy,30.0,-0.6,47.32,5.04
1831,Burgundy,30.0,-0.12,47.32,5.04
1832,Burgundy,36.0,-0.76,47.32,5.04
1833,Burgundy,29.5,-0.28,47.32,5.04
1834,Burgundy,17.0,0.51,47.32,5.04
1835,Burgundy,37.0,-0.55,47.32,5.04
1836,Burgundy,38.0,-0.57,47.32,5.04
1837,Burgundy,40.9,-0.94,47.32,5.04
1838,Burgundy,38.9,-1.75,47.32,5.04
1839,Burgundy,31.8,-0.69,47.32,5.04
1840,Burgundy,25.9,-1.02,47.32,5.04
1841,Burgundy,27.0,-0.32,47.32,5.04
1842,Burgundy,19.3,-0.27,47.32,5.04
1843,Burgundy,46.9,-0.19,47.32,5.04
1844,Burgundy,23.3,-1.2,47.32,5.04
1845,Burgundy,37.5,-1.25,47.32,5.04
1846,Burgundy,12.8,0.26,47.32,5.04
1847,Burgundy,35.8,-0.61,47.32,5.04
1848,Burgundy,30.3,-0.38,47.32,5.04
1849,Burgundy,27.3,-0.71,47.32,5.04
1850,Burgundy,36.8,-0.72,47.32,5.04
1851,Burgundy,35.8,-0.34,47.32,5.04
1852,Burgundy,25.3,-0.08,47.32,5.04
1853,Burgundy,35.5,-1.0,47.32,5.04
1854,Burgundy,28.1,-0.24,47.32,5.04
1855,Burgundy,35.3,-1.43,47.32,5.04
1856,Burgundy,32.6,-0.9,47.32,5.04
1857,Burgundy,20.9,0.23,47.32,5.04
1858,Burgundy,20.3,-0.2,47.32,5.04
1859,Burgundy,21.0,0.48,47.32,5.04
1860,Burgundy,36.8,-0.99,47.32,5.04
1861,Burgundy,26.1,-0.24,47.32,5.04
1862,Burgundy,21.9,-0.51,47.32,5.04
1863,Burgundy,20.9,0.6,47.32,5.04
1864,Burgundy,25.5,-1.22,47.32,5.04
1865,Burgundy,10.3,-0.15,47.32,5.04
1866,Burgundy,27.0,-0.08,47.32,5.04
1867,Burgundy,27.8,-0.96,47.32,5.04
1868,Burgundy,14.0,0.55,47.32,5.04
1869,Burgundy,21.8,-0.17,47.32,5.04
1870,Burgundy,21.0,-0.93,47.32,5.04
1871,Burgundy,35.3,-1.47,47.32,5.04
1872,Burgundy,29.5,0.52,47.32,5.04
1873,Burgundy,29.8,0.06,47.32,5.04
1874,Burgundy,19.5,-0.22,47.32,5.04
1875,Burgundy,24.8,-1.02,47.32,5.04
1876,Burgundy,35.6,-0.55,47.32,5.04
1877,Burgundy,35.6,-0.56,47.32,5.04
1878,Burgundy,35.0,-0.24,47.32,5.04
1879,Burgundy,47.5,-1.52,47.32,5.04
1880,Burgundy,29.9,-0.26,47.32,5.04
1881,Burgundy,27.3,-1.06,47.32,5.04
1882,Burgundy,34.9,-0.07,47.32,5.04
1883,Burgundy,36.8,-0.61,47.32,5.04
1884,Burgundy,30.3,-0.22,47.32,5.04
1885,Burgundy,25.8,-0.73,47.32,5.04
1886,Burgundy,28.9,-0.44,47.32,5.04
1887,Burgundy,28.9,-0.93,47.32,5.04
1888,Burgundy,33.2,-1.59,47.32,5.04
1889,Burgundy,25.1,-0.87,47.32,5.04
1890,Burgundy,29.9,-0.69,47.32,5.04
1891,Burgundy,38.7,-0.78,47.32,5.04
1892,Burgundy,23.0,-0.9,47.32,5.04
1893,Burgundy,-1.0,-0.5,47.32,5.04
1894,Burgundy,30.3,-0.07,47.32,5.04
1895,Burgundy,24.3,-0.74,47.32,5.04
1896,Burgundy,27.8,-0.49,47.32,5.04
1897,Burgundy,21.3,-0.08,47.32,5.04
1898,Burgundy,31.3,0.2,47.32,5.04
1899,Burgundy,26.8,-0.14,47.32,5.04
1900,Burgundy,28.8,-0.08,47.32,5.04
1901,Burgundy,16.5,-0.53,47.32,5.04
1902,Burgundy,32.4,-1.11,47.32,5.04
1903,Burgundy,34.8,-0.1,47.32,5.04
1904,Burgundy,18.8,-0.16,47.32,5.04
1905,Burgundy,24.8,-0.35,47.32,5.04
1906,Burgundy,22.5,-0.01,47.32,5.04
1907,Burgundy,34.5,-0.58,47.32,5.04
1908,Burgundy,23.0,-0.7,47.32,5.04
1909,Burgundy,33.5,-1.07,47.32,5.04
1911,Burgundy,12.4,0.38,47.32,5.04
1912,Burgundy,29.0,-0.54,47.32,5.04
1913,Burgundy,33.0,0.06,47.32,5.04
1914,Burgundy,35.5,0.08,47.32,5.04
1915,Burgundy,16.3,-0.78,47.32,5.04
1916,Burgundy,36.3,-0.2,47.32,5.04
1918,Burgundy,25.5,-0.14,47.32,5.04
1919,Burgundy,28.9,-0.99,47.32,5.04
1920,Burgundy,27.0,0.39,47.32,5.04
1921,Burgundy,20.8,0.6,47.32,5.04
1922,Burgundy,26.1,-0.93,47.32,5.04
1923,Burgundy,28.8,-0.49,47.32,5.04
1924,Burgundy,23.3,-0.52,47.32,5.04
