,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
3348,Donald Trump,All polls,10/24/2019,4/13/2019,4/14/2019,YouGov,B,1000.0,a,0.1474977,0.0,41.0,52.0,41.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kbuv5b3d59/tabs_Trump_Tweets_20190413.pdf,57883,94096,4/15/2019,09:27:54 24 Oct 2019,737163.0
3349,Donald Trump,All polls,10/24/2019,4/11/2019,4/16/2019,Kaiser Family Foundation,,1203.0,a,1.4441959999999998,0.0,41.0,55.0,41.8669,53.45939,,,http://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll-April-2019,57944,94209,4/24/2019,09:27:54 24 Oct 2019,737165.0
3350,Donald Trump,All polls,10/24/2019,4/13/2019,4/16/2019,YouGov,B,1500.0,a,0.22015900000000002,0.0,41.0,50.0,41.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/egvqvgp5a7/econTabReport.pdf,57901,94140,4/17/2019,09:27:54 24 Oct 2019,737165.0
3351,Donald Trump,All polls,10/24/2019,4/14/2019,4/15/2019,YouGov,B,1000.0,a,0.1467727,0.0,41.0,50.0,41.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2474szkzi1/tabs_Trump_Tweets_20190414.pdf,57890,94115,4/15/2019,09:27:54 24 Oct 2019,737164.0
3352,Donald Trump,All polls,10/24/2019,4/14/2019,4/16/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1346041,0.0,52.0,48.0,46.2842,49.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57902,94144,4/17/2019,09:27:54 24 Oct 2019,737165.0
3353,Donald Trump,All polls,10/24/2019,4/14/2019,4/16/2019,Fox News,A,1005.0,rv,1.781881,0.0,45.0,51.0,43.02095,51.88113,,,https://www.foxnews.com/politics/fox-news-poll-document-4-17,57907,94150,4/17/2019,09:27:54 24 Oct 2019,737165.0
3354,Donald Trump,All polls,10/24/2019,4/13/2019,4/16/2019,HarrisX,C+,3006.0,rv,0.06280880000000001,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vS7sjhZ3x2jz0BCPbtcFKt4Y_dh9ng3jNHBYWkDt7-UlXgaKaiaBy3qSJsYAGV2jVCWIK56R_cAy1Gr/pubhtml/sheet?headers=false&gid=0,57898,94132,4/16/2019,09:27:54 24 Oct 2019,737165.0
3355,Donald Trump,All polls,10/24/2019,4/15/2019,4/16/2019,YouGov,B,1000.0,a,0.1474977,0.0,43.0,51.0,43.83332,53.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u69o2c0ajp/tabs_Trump_Tweets_20190415.pdf,57899,94133,4/16/2019,09:27:54 24 Oct 2019,737165.0
3356,Donald Trump,All polls,10/24/2019,4/12/2019,4/19/2019,HarrisX,C+,7016.0,rv,0.28351509999999996,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQrEkN2aR8vXBRroFXB9SqjfJZ0JVy7DL_L2U_OxBLTF72TuyPZOZB1KZ2qdmni0eFSTNyxqhAxHX6N/pubhtml/sheet?headers=false&gid=0,57918,94168,4/19/2019,09:27:54 24 Oct 2019,737168.0
3357,Donald Trump,All polls,10/24/2019,4/14/2019,4/17/2019,HarrisX,C+,3003.0,rv,0.0606753,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSSwjp7wvCQX1X6U1vx1h8BidzDdCL3KuZSb4zmEwFsMKAXE0ka67Ygk42FYnuOQEphiuEGeWi7E8dm/pubhtml/sheet?headers=false&gid=0,57906,94149,4/17/2019,09:27:54 24 Oct 2019,737166.0
3358,Donald Trump,All polls,10/24/2019,4/15/2019,4/17/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13510940000000002,0.0,50.0,50.0,44.2842,51.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57908,94152,4/18/2019,09:27:54 24 Oct 2019,737166.0
3359,Donald Trump,All polls,10/24/2019,4/15/2019,4/16/2019,HarrisX,C+,1000.0,rv,0.0808196,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,,https://thehill.com/hilltv/what-americas-thinking/439314-trump-approval-rating-at-46-percent-ahead-of-mueller-report,57904,94146,4/17/2019,09:27:54 24 Oct 2019,737165.0
3360,Donald Trump,All polls,10/24/2019,4/15/2019,4/16/2019,Ipsos,B+,1006.0,a,0.4510241,0.0,40.0,56.0,40.72994,54.93958000000001,,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-04/2019_reuters_tracking_-_core_political_04_17_2019.pdf,57905,94147,4/17/2019,09:27:54 24 Oct 2019,737165.0
3361,Donald Trump,All polls,10/24/2019,4/16/2019,4/18/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1353645,0.0,49.0,51.0,43.2842,52.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57914,94162,4/19/2019,09:27:54 24 Oct 2019,737167.0
3362,Donald Trump,All polls,10/24/2019,4/16/2019,4/17/2019,YouGov,B,1000.0,a,0.14823540000000002,0.0,42.0,50.0,42.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6faw7hqk84/tabs_Trump_Tweets_20190416.pdf,57909,94153,4/18/2019,09:27:54 24 Oct 2019,737166.0
3363,Donald Trump,All polls,10/24/2019,4/15/2019,4/18/2019,HarrisX,C+,3005.0,rv,0.0,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT1JxOZrzsI3sXztzrkIMSInyzCXVpQVkhMWutkMipN8Qm3C1fDETQoy7ifIHn1ABbxjag3LdW4nLr2/pubhtml/sheet?headers=false&gid=0,57910,94155,4/18/2019,09:27:54 24 Oct 2019,737167.0
3364,Donald Trump,All polls,10/24/2019,4/16/2019,4/17/2019,Climate Nexus,,1939.0,rv,1.356997,0.0,45.0,54.0,44.37233,53.52839,,,https://climatenexus.org/wp-content/uploads/2015/09/EV-Poll-Results.pdf,58131,94589,5/23/2019,09:27:54 24 Oct 2019,737166.0
3365,Donald Trump,All polls,10/24/2019,4/17/2019,4/18/2019,YouGov,B,1000.0,a,0.1489863,0.0,41.0,51.0,41.83332,53.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9norfaxb6v/tabs_Trump_Tweets_20190417.pdf,57912,94158,4/18/2019,09:27:54 24 Oct 2019,737167.0
3366,Donald Trump,All polls,10/24/2019,4/16/2019,4/19/2019,HarrisX,C+,3009.0,rv,0.06012180000000001,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTzxQiPejAoKtCmracSbAvZ8-Ddx9ZCdxTNta5ONV-f0OosdLMloLDJLTssDS0jVOg90AGdoyNxcElH/pubhtml/sheet?headers=false&gid=0,57916,94165,4/19/2019,09:27:54 24 Oct 2019,737168.0
3367,Donald Trump,All polls,10/24/2019,4/18/2019,4/19/2019,Ipsos,B+,1005.0,a,0.4279326,0.0,37.0,56.0,37.72994,54.93958000000001,,,https://graphics.reuters.com/USA-TRUMP-RUSSIA-POLL/010091JB28J/Mueller%20Investigation%20Report%2004%2019%202019%20TRENDED%20PID.pdf,57915,94163,4/19/2019,09:27:54 24 Oct 2019,737168.0
3368,Donald Trump,All polls,10/24/2019,4/18/2019,4/19/2019,HarrisX,C+,1004.0,rv,0.0796147,0.0,47.0,53.0,42.672979999999995,52.353190000000005,,,https://scottrasmussen.com/release-of-mueller-report-has-little-immediate-impact-on-public-opinion/,57920,94172,4/20/2019,09:27:54 24 Oct 2019,737168.0
3369,Donald Trump,All polls,10/24/2019,4/17/2019,4/20/2019,HarrisX,C+,3000.0,rv,0.0594731,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://scottrasmussen.com/toplines/,57927,94182,4/22/2019,09:27:54 24 Oct 2019,737169.0
3370,Donald Trump,All polls,10/24/2019,4/17/2019,4/21/2019,Morning Consult,B-,2201.0,a,0.3278966,0.0,39.0,55.0,37.42492,56.727,,,https://morningconsult.com/wp-content/uploads/2019/04/190442_crosstabs_HOLLYWOOD_Adults_v1.pdf,57970,94274,4/30/2019,09:27:54 24 Oct 2019,737170.0
3371,Donald Trump,All polls,10/24/2019,4/18/2019,4/19/2019,YouGov,B,1000.0,a,0.1489863,0.0,40.0,51.0,40.83332,53.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t879h7ydbx/tabs_Trump_Tweets_20190418.pdf,57917,94166,4/19/2019,09:27:54 24 Oct 2019,737168.0
3372,Donald Trump,All polls,10/24/2019,4/17/2019,4/21/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0812957,0.0,47.0,51.0,41.2842,52.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57925,94179,4/22/2019,09:27:54 24 Oct 2019,737170.0
3373,Donald Trump,All polls,10/24/2019,4/17/2019,4/20/2019,American Research Group,C+,1100.0,a,1.148289,0.0,39.0,57.0,40.70605,54.748819999999995,,,https://americanresearchgroup.com/economy/,57924,94178,4/22/2019,09:27:54 24 Oct 2019,737169.0
3374,Donald Trump,All polls,10/24/2019,4/19/2019,4/21/2019,Morning Consult,B-,2200.0,a,0.327167,0.0,37.0,57.0,35.42492,58.727,,,https://morningconsult.com/wp-content/uploads/2019/04/190452_crosstabs_TIGER_WOODS_Adults_v1.pdf,57929,94200,4/23/2019,09:27:54 24 Oct 2019,737170.0
3375,Donald Trump,All polls,10/24/2019,4/19/2019,4/20/2019,YouGov,B,1000.0,a,0.14823540000000002,0.0,41.0,52.0,41.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hpl2w5regl/tabs_Trump_Tweets_20190419.pdf,57921,94173,4/20/2019,09:27:54 24 Oct 2019,737169.0
3376,Donald Trump,All polls,10/24/2019,4/18/2019,4/22/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2425136,0.0,49.0,49.0,43.2842,50.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57937,94199,4/23/2019,09:27:54 24 Oct 2019,737171.0
3377,Donald Trump,All polls,10/24/2019,4/17/2019,4/23/2019,Ipsos,B+,4018.0,a,1.690769,0.0,40.0,53.0,40.72994,51.93958,,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-04/2019_reuters_tracking_-_core_political_04_24_2019.pdf,57942,94212,4/24/2019,09:27:54 24 Oct 2019,737172.0
3378,Donald Trump,All polls,10/24/2019,4/18/2019,4/21/2019,HarrisX,C+,3000.0,rv,0.0586058,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://scottrasmussen.com/toplines/,57928,94183,4/22/2019,09:27:54 24 Oct 2019,737170.0
3379,Donald Trump,All polls,10/24/2019,4/19/2019,4/22/2019,HarrisX,C+,3007.0,rv,0.057715199999999994,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRp9z2JoAZXGAe5ANJsVe9GrbOOQRiZFnd__6JM1zaPQWdpCUyipZ-h27VzxFMyxHiXrQ4bF3DveBUM/pubhtml/sheet?headers=false&gid=0,57930,94188,4/22/2019,09:27:54 24 Oct 2019,737171.0
3380,Donald Trump,All polls,10/24/2019,4/20/2019,4/21/2019,YouGov,B,1000.0,a,0.1474977,0.0,42.0,50.0,42.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7u4q8rrwaf/tabs_Trump_Tweets_20190420.pdf,57923,94176,4/22/2019,09:27:54 24 Oct 2019,737170.0
3381,Donald Trump,All polls,10/24/2019,4/21/2019,4/23/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1346041,0.0,49.0,49.0,43.2842,50.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57943,94208,4/24/2019,09:27:54 24 Oct 2019,737172.0
3382,Donald Trump,All polls,10/24/2019,4/21/2019,4/23/2019,YouGov,B,1500.0,a,0.22015900000000002,0.0,42.0,50.0,42.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/75p17530i6/econTabReport.pdf,57945,94210,4/24/2019,09:27:54 24 Oct 2019,737172.0
3383,Donald Trump,All polls,10/24/2019,4/20/2019,4/23/2019,HarrisX,C+,3005.0,rv,0.056699,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQG4NHlfRDKL4bl7agVsx0LSGF-6ZCecUPFVfzPg5pkhbslXYoeOPYfpBEdmnLpyfVDQjrSYQBGZvQF/pubhtml/sheet?headers=false&gid=0,57939,94202,4/23/2019,09:27:54 24 Oct 2019,737172.0
3384,Donald Trump,All polls,10/24/2019,4/21/2019,4/22/2019,YouGov,B,1000.0,a,0.1467727,0.0,45.0,48.0,45.83332,50.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r58jz3khru/tabs_Trump_Tweets_20190421.pdf,57935,94193,4/22/2019,09:27:54 24 Oct 2019,737171.0
3385,Donald Trump,All polls,10/24/2019,4/22/2019,4/23/2019,HarrisX,C+,1001.0,rv,0.0742971,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,,https://thehill.com/hilltv/what-americas-thinking/440367-trump-approval-rating-little-changed-after-mueller-report,57946,94216,4/24/2019,09:27:54 24 Oct 2019,737172.0
3386,Donald Trump,All polls,10/24/2019,4/22/2019,4/23/2019,YouGov,B,1000.0,a,0.1474977,0.0,40.0,52.0,40.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pvlh16l448/tabs_Trump_Tweets_20190422.pdf,57940,94203,4/24/2019,09:27:54 24 Oct 2019,737172.0
3387,Donald Trump,All polls,10/24/2019,4/21/2019,4/24/2019,HarrisX,C+,3005.0,rv,0.05575990000000001,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSwOXUH5FqplIYYZ41xCtkYKeq5ereVaq7GFxaN7fbHC2psT6_J0GekN6K7C6pkT0F7F95NfSQa-Cjq/pubhtml/sheet?headers=false&gid=0,57948,94224,4/24/2019,09:27:54 24 Oct 2019,737173.0
3388,Donald Trump,All polls,10/24/2019,4/19/2019,4/26/2019,HarrisX,C+,7009.0,rv,0.260114,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSiiAQu6RCApoD1UlNnFVHDSVGBgsX1o2oIcQbqSetOa7GP4TcQF46oj24FgjRweiHpSZVX9nhzMNzp/pubhtml/sheet?headers=false&gid=0,57960,94244,4/26/2019,09:27:54 24 Oct 2019,737175.0
3389,Donald Trump,All polls,10/24/2019,4/22/2019,4/24/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13510940000000002,0.0,50.0,48.0,44.2842,49.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57951,94230,4/25/2019,09:27:54 24 Oct 2019,737173.0
3390,Donald Trump,All polls,10/24/2019,4/23/2019,4/25/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1353645,0.0,49.0,49.0,43.2842,50.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57955,94238,4/26/2019,09:27:54 24 Oct 2019,737174.0
3391,Donald Trump,All polls,10/24/2019,4/17/2019,4/30/2019,Gallup,B,1024.0,a,1.1130200000000001,0.0,46.0,50.0,47.07228,48.4571,,,https://news.gallup.com/poll/249344/trump-approval-remains-high.aspx,57996,94346,5/3/2019,09:27:54 24 Oct 2019,737179.0
3392,Donald Trump,All polls,10/24/2019,4/22/2019,4/25/2019,HarrisX,C+,3002.0,rv,0.0,0.0,44.0,56.0,39.672979999999995,55.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRt_mhHgbfwNMMu_CtbN6uPO2W1vnPzu3jSzpE_zZc7vk-6TmI2BGOs0RWv7HUykrV8caYFy9vrAKci/pubhtml/sheet?headers=false&gid=0,57953,94233,4/25/2019,09:27:54 24 Oct 2019,737174.0
3393,Donald Trump,All polls,10/24/2019,4/23/2019,4/24/2019,Morning Consult,B-,2201.0,a,0.3334295,0.0,40.0,55.0,38.42492,56.727,,,https://morningconsult.com/wp-content/uploads/2019/04/190458_crosstabs_AEI_Adults_v1_AP-1-1.pdf,57979,94290,4/30/2019,09:27:54 24 Oct 2019,737173.0
3394,Donald Trump,All polls,10/24/2019,4/23/2019,4/24/2019,YouGov,B,1000.0,a,0.14823540000000002,0.0,43.0,50.0,43.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1mdpdhr4j5/tabs_Trump_Tweets_20190423.pdf,57949,94227,4/25/2019,09:27:54 24 Oct 2019,737173.0
3395,Donald Trump,All polls,10/24/2019,4/22/2019,4/25/2019,ABC News/Washington Post,A+,1001.0,a,2.022377,0.0,39.0,54.0,40.00169,52.49936999999999,,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-april-22-25-2019/?noteId=873ceb77-ad0f-439a-891b-d440139189d0&questionId=40492183-b9b8-496e-a770-0b56bf2c9710,57958,94241,4/26/2019,09:27:54 24 Oct 2019,737174.0
3396,Donald Trump,All polls,10/24/2019,4/24/2019,4/25/2019,YouGov,B,1000.0,a,0.1489863,0.0,39.0,53.0,39.83332,55.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d8gv488rzj/tabs_Trump_Tweets_20190424.pdf,57954,94234,4/25/2019,09:27:54 24 Oct 2019,737174.0
3397,Donald Trump,All polls,10/24/2019,4/23/2019,4/27/2019,Garin-Hart-Yang Research Group,B+,1205.0,lv,1.6158370000000002,0.0,44.0,56.0,43.50416,54.97521999999999,,,https://static1.squarespace.com/static/59517e2415d5dbc4c30b6d67/t/5ce256b760b1030001f32f65/1558337214136/National%2BSecurity%2BAction%2BDeck%2B5.17.pdf,58098,94528,5/20/2019,09:27:54 24 Oct 2019,737176.0
3398,Donald Trump,All polls,10/24/2019,4/23/2019,4/26/2019,HarrisX,C+,3001.0,rv,0.0567641,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT_IgnkaVu8hCVxe32ZJu0yxplcNUIB0uQ3RK6d7SUhE5KSSBaZ4y75E7r7hoFc7dg4sIEUwcbeJU7V/pubhtml/sheet?headers=false&gid=0,57959,94243,4/26/2019,09:27:54 24 Oct 2019,737175.0
3399,Donald Trump,All polls,10/24/2019,4/22/2019,4/29/2019,Saint Leo University,C-,1000.0,a,0.8291478999999999,0.0,41.8,55.1,41.02917,55.099219999999995,,,http://polls.saintleo.edu/saint-leo-university-poll-reveals-former-vp-biden-showing-strength-in-contest-for-democratic-presidential-nomination-even-some-regard-from-gop-voters/,58018,94383,5/7/2019,09:27:54 24 Oct 2019,737178.0
3400,Donald Trump,All polls,10/24/2019,4/23/2019,4/28/2019,Kaiser Family Foundation,,1200.0,a,1.450539,0.0,43.0,51.0,43.8669,49.45939,,,http://files.kff.org/attachment/Topline-KFF-Poll-Public-Opinion-and-Knowledge-on-Reproductive-Health-Policy,57994,94343,5/3/2019,09:27:54 24 Oct 2019,737177.0
3401,Donald Trump,All polls,10/24/2019,4/24/2019,4/28/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0812957,0.0,48.0,49.0,42.2842,50.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57963,94257,4/29/2019,09:27:54 24 Oct 2019,737177.0
3402,Donald Trump,All polls,10/24/2019,4/24/2019,4/27/2019,HarrisX,C+,3000.0,rv,0.057181600000000006,0.0,44.0,56.0,39.672979999999995,55.353190000000005,,T,https://scottrasmussen.com/toplines/,57966,94267,4/29/2019,09:27:54 24 Oct 2019,737176.0
3403,Donald Trump,All polls,10/24/2019,4/25/2019,4/27/2019,Morning Consult,B-,2201.0,a,0.313292,0.0,41.0,53.0,39.42492,54.727,,,https://morningconsult.com/wp-content/uploads/2019/05/190463_crosstabs_HOLLYWOOD_Adults_v1_AP.pdf,57977,94288,4/30/2019,09:27:54 24 Oct 2019,737176.0
3404,Donald Trump,All polls,10/24/2019,4/25/2019,4/26/2019,YouGov,B,1000.0,a,0.1489863,0.0,42.0,52.0,42.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8rdainxy6g/tabs_Trump_Tweets_20190425.pdf,57961,94247,4/27/2019,09:27:54 24 Oct 2019,737175.0
3405,Donald Trump,All polls,10/24/2019,4/24/2019,4/29/2019,Marist College,A,1017.0,a,1.9297990000000003,0.0,41.0,53.0,41.924240000000005,54.2327,,,http://maristpoll.marist.edu/wp-content/uploads/2019/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1904301401.pdf,57981,94295,5/1/2019,09:27:54 24 Oct 2019,737178.0
3406,Donald Trump,All polls,10/24/2019,4/25/2019,4/29/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2425136,0.0,49.0,49.0,43.2842,50.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57974,94282,4/30/2019,09:27:54 24 Oct 2019,737178.0
3407,Donald Trump,All polls,10/24/2019,4/26/2019,4/27/2019,YouGov,B,1000.0,a,0.14823540000000002,0.0,40.0,51.0,40.83332,53.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4nswk1bm2z/tabs_Trump_Tweets_20190426.pdf,57964,94258,4/29/2019,09:27:54 24 Oct 2019,737176.0
3408,Donald Trump,All polls,10/24/2019,4/25/2019,4/28/2019,CNN/SSRS,A-,1007.0,a,1.635637,0.0,43.0,52.0,43.85835,51.4896,,,https://cdn.cnn.com/cnn/2019/images/04/30/rel6c.-.mueller.report.pdf,57973,94293,5/1/2019,09:27:54 24 Oct 2019,737177.0
3409,Donald Trump,All polls,10/24/2019,4/25/2019,4/28/2019,HarrisX,C+,3000.0,rv,0.0569832,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://scottrasmussen.com/toplines/,57967,94268,4/29/2019,09:27:54 24 Oct 2019,737177.0
3410,Donald Trump,All polls,10/24/2019,4/27/2019,4/29/2019,YouGov,B,1000.0,a,0.1474977,0.0,45.0,49.0,45.83332,51.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wu9m7kafik/tabs_Trump_Tweets_20190427.pdf,57965,94260,4/29/2019,09:27:54 24 Oct 2019,737178.0
3411,Donald Trump,All polls,10/24/2019,4/26/2019,4/29/2019,HarrisX,C+,3005.0,rv,0.05622959999999999,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT3gymlycdatn_Tl4LzEBJDrzCTZde_iSKNsn5UIRe4D0YYg6ARVba11FMyJ70OGSl88BkgV7dlPcbP/pubhtml/sheet?headers=false&gid=0,57968,94271,4/29/2019,09:27:54 24 Oct 2019,737178.0
3412,Donald Trump,All polls,10/24/2019,4/26/2019,4/29/2019,Quinnipiac University,A-,1044.0,rv,1.615435,0.0,41.0,55.0,42.75932,53.80249,,,https://poll.qu.edu/national/release-detail?ReleaseID=2618,57975,94321,5/2/2019,09:27:54 24 Oct 2019,737178.0
3413,Donald Trump,All polls,10/24/2019,4/28/2019,4/29/2019,Morning Consult,B-,2200.0,a,0.30314509999999995,0.0,39.0,54.0,37.42492,55.727,,,https://morningconsult.com/wp-content/uploads/2019/06/190465_crosstabs_GAME_SHOWS_Adults_v1.pdf,57978,99639,7/23/2019,09:27:54 24 Oct 2019,737178.0
3414,Donald Trump,All polls,10/24/2019,4/27/2019,4/30/2019,HarrisX,C+,3005.0,rv,0.055537699999999995,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQWbWk1x-B6tomR-hKb33VkuDotR5fJME9OUoDuPj1mhJ0goRHkxK_IGHL6WYCMs4JDQ7IKdMfTeZfe/pubhtml/sheet?headers=false&gid=0,57976,94287,4/30/2019,09:27:54 24 Oct 2019,737179.0
3415,Donald Trump,All polls,10/24/2019,4/27/2019,4/30/2019,YouGov,B,1500.0,a,0.22015900000000002,0.0,42.0,50.0,42.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g7xsqei38g/econTabReport.pdf,57985,94312,5/1/2019,09:27:54 24 Oct 2019,737179.0
3416,Donald Trump,All polls,10/24/2019,4/28/2019,4/30/2019,YouGov,B,1000.0,a,0.1467727,0.0,41.0,52.0,41.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9ojc8f88mo/tabs_Trump_Tweets_20190428.pdf,57986,94316,5/1/2019,09:27:54 24 Oct 2019,737179.0
3417,Donald Trump,All polls,10/24/2019,4/28/2019,4/30/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1346041,0.0,50.0,48.0,44.2842,49.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57983,94309,5/1/2019,09:27:54 24 Oct 2019,737179.0
3418,Donald Trump,All polls,10/24/2019,4/29/2019,4/30/2019,HarrisX,C+,1001.0,rv,0.0730916,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,,https://thehill.com/hilltv/what-americas-thinking/441647-trumps-job-approval-stands-at-46-percent-in-latest-hill-harrisx,57988,94319,5/1/2019,09:27:54 24 Oct 2019,737179.0
3419,Donald Trump,All polls,10/24/2019,4/28/2019,5/1/2019,HarrisX,C+,3003.0,rv,0.0548187,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTBOYBxokIKeZJncEvCS-09p6QNDfzs30NqkEih33EoMPooO1E92MFJj1T-xcl5Jck2pfA4WFrli4CV/pubhtml/sheet?headers=false&gid=0,57989,94320,5/1/2019,09:27:54 24 Oct 2019,737180.0
3420,Donald Trump,All polls,10/24/2019,4/28/2019,5/1/2019,NBC News/Wall Street Journal,A-,900.0,a,1.458289,0.0,46.0,51.0,45.29103,51.90726,,,https://www.nbcnews.com/politics/meet-the-press/hung-jury-public-remains-divided-over-mueller-probe-new-nbc-n1001886,58002,94357,5/5/2019,09:27:54 24 Oct 2019,737180.0
3421,Donald Trump,All polls,10/24/2019,4/29/2019,4/30/2019,YouGov,B,1000.0,a,0.1474977,0.0,43.0,52.0,43.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2j4rcghvux/tabs_Trump_Tweets_20190429.pdf,57984,94310,5/1/2019,09:27:54 24 Oct 2019,737179.0
3422,Donald Trump,All polls,10/24/2019,4/29/2019,4/30/2019,Ipsos,B+,1004.0,a,0.6963401,0.0,39.0,56.0,39.72994,54.93958000000001,,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-05/2019_reuters_tracking_-_core_political_05_01_2019.pdf,57987,94318,5/1/2019,09:27:54 24 Oct 2019,737179.0
